
# --------------------------------------------------------------------------------------------------------
# Contents:
# Dutch soil profiles, BOFEK clustering and hydraulic properties.
#
# Source:
# Soil map of the Netherlands: https://service.pdok.nl/bzk/bro-bodemkaart/atom/bro-bodemkaart.xml
# BOFEK clustering, Staringreeks: https://www.wur.nl/nl/show/bodemfysische-eenhedenkaart-bofek2020.htm
#
# Date:
# 2025-04-17
# --------------------------------------------------------------------------------------------------------

soil_id,soil_unit,soil_name,soil_classification,soil_landuse,bofek_cluster,bofek_dominant,bofek_name,bofek_area,layer_number,layer_faohorizon,layer_ztop,layer_zbot,layer_staringclass,layer_staringclassname,layer_staringdescription,layer_staringlabel,layer_orgmat,layer_pclay,layer_psilt,layer_bdens,layer_ores,layer_osat,layer_alfa,layer_npar,layer_lexp,layer_ksatfit
15480,gMn88Cv,"Knippige poldervaaggronden; klei, profielverloop 4, of 4 en 3",,grasland,4002,0,Kleigronden (klei) op  veen,1889.15426,4,Ahb,0.6,0.75,213,O13,zeer zware klei,z.zw. klei,5.0,55,40,1.109,0.01,0.573268,0.02785405,1.07995207,-6.09131057,9.68929074
15480,gMn88Cv,"Knippige poldervaaggronden; klei, profielverloop 4, of 4 en 3",,grasland,4002,0,Kleigronden (klei) op  veen,1889.15426,5,Cu,0.75,0.9,212,O12,matig zware klei,m.zw. klei,1.1,48,44,1.253,0.01,0.56070265,0.00881287,1.15812806,-3.17226476,1.07972884
15480,gMn88Cv,"Knippige poldervaaggronden; klei, profielverloop 4, of 4 en 3",,grasland,4002,0,Kleigronden (klei) op  veen,1889.15426,6,Cu,0.9,1.2,217,O17,mesotroof en eutroof veen,meso-eutroof veen,75.0,35,50,0.4,0.01,0.84863548,0.01192909,1.27153561,-1.24929996,3.40200949
15481,gMn88Clv,"Knippige poldervaaggronden; klei, profielverloop 4, of 4 en 3",,grasland,4002,0,Kleigronden (klei) op  veen,829.5763575,1,Ap1,0.0,0.1,111,B11,matig zware klei,m.zw. klei,9.0,35,50,1.054,0.01,0.59128611,0.02162021,1.10669523,-5.54921646,6.30532049
15481,gMn88Clv,"Knippige poldervaaggronden; klei, profielverloop 4, of 4 en 3",,grasland,4002,0,Kleigronden (klei) op  veen,829.5763575,2,Ap2,0.1,0.2,111,B11,matig zware klei,m.zw. klei,4.0,35,50,1.25,0.01,0.59128611,0.02162021,1.10669523,-5.54921646,6.30532049
15481,gMn88Clv,"Knippige poldervaaggronden; klei, profielverloop 4, of 4 en 3",,grasland,4002,0,Kleigronden (klei) op  veen,829.5763575,3,Cwg,0.2,0.6,212,O12,matig zware klei,m.zw. klei,1.8,48,44,1.233,0.01,0.56070265,0.00881287,1.15812806,-3.17226476,1.07972884
15481,gMn88Clv,"Knippige poldervaaggronden; klei, profielverloop 4, of 4 en 3",,grasland,4002,0,Kleigronden (klei) op  veen,829.5763575,4,Cg,0.6,0.9,213,O13,zeer zware klei,z.zw. klei,1.1,55,40,1.211,0.01,0.573268,0.02785405,1.07995207,-6.09131057,9.68929074
15481,gMn88Clv,"Knippige poldervaaggronden; klei, profielverloop 4, of 4 en 3",,grasland,4002,0,Kleigronden (klei) op  veen,829.5763575,5,Cu,0.9,1.2,217,O17,mesotroof en eutroof veen,meso-eutroof veen,75.0,35,50,0.4,0.01,0.84863548,0.01192909,1.27153561,-1.24929996,3.40200949
90115490,gMn15C,"Knippige poldervaaggronden; lichte zavel, profielverloop 5",Zeekleigronden,akkerbouw,4019,0,Kleigronden (lichte zavel) op homogene ondergrond II,3388.419092,1,Ap,0.0,0.25,108,B08,matig lichte zavel,m. lichte zavel,1.5,14,44,1.491,0.01,0.43265125,0.01047815,1.27799235,-1.91928931,3.00274059
90115490,gMn15C,"Knippige poldervaaggronden; lichte zavel, profielverloop 5",Zeekleigronden,akkerbouw,4019,0,Kleigronden (lichte zavel) op homogene ondergrond II,3388.419092,2,Cwg,0.25,0.5,209,O09,matig lichte zavel,m. lichte zavel,1.0,16,46,1.496,0.0,0.45824566,0.00971504,1.37578384,-1.01308296,3.76662698
90115490,gMn15C,"Knippige poldervaaggronden; lichte zavel, profielverloop 5",Zeekleigronden,akkerbouw,4019,0,Kleigronden (lichte zavel) op homogene ondergrond II,3388.419092,3,Cg1,0.5,0.9,208,O08,zeer lichte zavel,z. licht zavel,0.6,11,39,1.566,0.0,0.45375142,0.01132406,1.34596812,-0.90382318,8.64086044
90115490,gMn15C,"Knippige poldervaaggronden; lichte zavel, profielverloop 5",Zeekleigronden,akkerbouw,4019,0,Kleigronden (lichte zavel) op homogene ondergrond II,3388.419092,4,Cg2,0.9,1.2,203,O03,sterk lemig zeer fijn tot matig fijn zand,st. lemig z.f.-m.f. zand,0.5,6,24,1.317,0.01,0.33981025,0.01724264,1.70339467,0.0001,12.36681012
90215490,gMn15C,"Knippige poldervaaggronden; lichte zavel, profielverloop 5",Zeekleigronden,grasland,4019,0,Kleigronden (lichte zavel) op homogene ondergrond II,3709.52431,1,Ap1,0.0,0.1,108,B08,matig lichte zavel,m. lichte zavel,6.0,14,44,1.307,0.01,0.43265125,0.01047815,1.27799235,-1.91928931,3.00274059
90215490,gMn15C,"Knippige poldervaaggronden; lichte zavel, profielverloop 5",Zeekleigronden,grasland,4019,0,Kleigronden (lichte zavel) op homogene ondergrond II,3709.52431,2,Ap2,0.1,0.25,108,B08,matig lichte zavel,m. lichte zavel,2.0,14,44,1.472,0.01,0.43265125,0.01047815,1.27799235,-1.91928931,3.00274059
90215490,gMn15C,"Knippige poldervaaggronden; lichte zavel, profielverloop 5",Zeekleigronden,grasland,4019,0,Kleigronden (lichte zavel) op homogene ondergrond II,3709.52431,3,Cwg,0.25,0.5,209,O09,matig lichte zavel,m. lichte zavel,1.0,16,46,1.496,0.0,0.45824566,0.00971504,1.37578384,-1.01308296,3.76662698
90215490,gMn15C,"Knippige poldervaaggronden; lichte zavel, profielverloop 5",Zeekleigronden,grasland,4019,0,Kleigronden (lichte zavel) op homogene ondergrond II,3709.52431,4,Cg1,0.5,0.9,208,O08,zeer lichte zavel,z. licht zavel,0.6,11,39,1.566,0.0,0.45375142,0.01132406,1.34596812,-0.90382318,8.64086044
90215490,gMn15C,"Knippige poldervaaggronden; lichte zavel, profielverloop 5",Zeekleigronden,grasland,4019,0,Kleigronden (lichte zavel) op homogene ondergrond II,3709.52431,5,Cg2,0.9,1.2,203,O03,sterk lemig zeer fijn tot matig fijn zand,st. lemig z.f.-m.f. zand,0.5,6,24,1.317,0.01,0.33981025,0.01724264,1.70339467,0.0001,12.36681012
90115500,gMn25C,"Knippige poldervaaggronden; zware zavel, profielverloop 5",Zeekleigronden,akkerbouw,4011,0,Kleigronden (zware zavel) op homogene ondergrond (soms met veen) I,2040.876721,1,Ap,0.0,0.25,109,B09,zware zavel,zware zavel,2.0,21,51,1.414,0.0,0.42953862,0.00696387,1.26717854,-2.38705852,1.74758567
90115500,gMn25C,"Knippige poldervaaggronden; zware zavel, profielverloop 5",Zeekleigronden,akkerbouw,4011,0,Kleigronden (zware zavel) op homogene ondergrond (soms met veen) I,2040.876721,2,Cwg,0.25,0.5,210,O10,zware zavel,zware zavel,1.0,21,51,1.452,0.01,0.47234331,0.01004814,1.24569139,-0.79295916,2.30006721
90115500,gMn25C,"Knippige poldervaaggronden; zware zavel, profielverloop 5",Zeekleigronden,akkerbouw,4011,0,Kleigronden (zware zavel) op homogene ondergrond (soms met veen) I,2040.876721,3,Cg1,0.5,0.7,210,O10,zware zavel,zware zavel,0.6,20,50,1.483,0.01,0.47234331,0.01004814,1.24569139,-0.79295916,2.30006721
90115500,gMn25C,"Knippige poldervaaggronden; zware zavel, profielverloop 5",Zeekleigronden,akkerbouw,4011,0,Kleigronden (zware zavel) op homogene ondergrond (soms met veen) I,2040.876721,4,Cg2,0.7,1.2,210,O10,zware zavel,zware zavel,0.6,18,47,1.501,0.01,0.47234331,0.01004814,1.24569139,-0.79295916,2.30006721
90215500,gMn25C,"Knippige poldervaaggronden; zware zavel, profielverloop 5",Zeekleigronden,grasland,4011,1,Kleigronden (zware zavel) op homogene ondergrond (soms met veen) I,15271.20213,1,Ap1,0.0,0.1,109,B09,zware zavel,zware zavel,6.0,21,51,1.261,0.0,0.42953862,0.00696387,1.26717854,-2.38705852,1.74758567
90215500,gMn25C,"Knippige poldervaaggronden; zware zavel, profielverloop 5",Zeekleigronden,grasland,4011,1,Kleigronden (zware zavel) op homogene ondergrond (soms met veen) I,15271.20213,2,Ap2,0.1,0.25,109,B09,zware zavel,zware zavel,2.0,21,51,1.414,0.0,0.42953862,0.00696387,1.26717854,-2.38705852,1.74758567
90215500,gMn25C,"Knippige poldervaaggronden; zware zavel, profielverloop 5",Zeekleigronden,grasland,4011,1,Kleigronden (zware zavel) op homogene ondergrond (soms met veen) I,15271.20213,3,Cwg,0.25,0.5,210,O10,zware zavel,zware zavel,1.0,21,51,1.452,0.01,0.47234331,0.01004814,1.24569139,-0.79295916,2.30006721
90215500,gMn25C,"Knippige poldervaaggronden; zware zavel, profielverloop 5",Zeekleigronden,grasland,4011,1,Kleigronden (zware zavel) op homogene ondergrond (soms met veen) I,15271.20213,4,Cg1,0.5,0.7,210,O10,zware zavel,zware zavel,0.6,20,50,1.483,0.01,0.47234331,0.01004814,1.24569139,-0.79295916,2.30006721
90215500,gMn25C,"Knippige poldervaaggronden; zware zavel, profielverloop 5",Zeekleigronden,grasland,4011,1,Kleigronden (zware zavel) op homogene ondergrond (soms met veen) I,15271.20213,5,Cg2,0.7,1.2,210,O10,zware zavel,zware zavel,0.6,18,47,1.501,0.01,0.47234331,0.01004814,1.24569139,-0.79295916,2.30006721
15510,gMn85C,"Knippige poldervaaggronden; klei, profielverloop 5",Zeekleigronden,grasland,4014,0,Kleigronden (klei) op  homogene ondergrond (soms met veen) II,9979.353591,1,Ap1,0.0,0.1,110,B10,lichte klei,lichte klei,6.0,27,56,1.224,0.01,0.44811194,0.01283449,1.13525008,4.58051343,3.83228337
15510,gMn85C,"Knippige poldervaaggronden; klei, profielverloop 5",Zeekleigronden,grasland,4014,0,Kleigronden (klei) op  homogene ondergrond (soms met veen) II,9979.353591,2,Ap2,0.1,0.2,110,B10,lichte klei,lichte klei,4.0,27,56,1.302,0.01,0.44811194,0.01283449,1.13525008,4.58051343,3.83228337
15510,gMn85C,"Knippige poldervaaggronden; klei, profielverloop 5",Zeekleigronden,grasland,4014,0,Kleigronden (klei) op  homogene ondergrond (soms met veen) II,9979.353591,3,Cwg,0.2,0.6,211,O11,lichte klei,lichte klei,1.5,30,58,1.362,0.0,0.44361666,0.01431555,1.12600054,2.35713901,2.12243578
15510,gMn85C,"Knippige poldervaaggronden; klei, profielverloop 5",Zeekleigronden,grasland,4014,0,Kleigronden (klei) op  homogene ondergrond (soms met veen) II,9979.353591,4,Cg1,0.6,0.9,211,O11,lichte klei,lichte klei,0.7,28,57,1.411,0.0,0.44361666,0.01431555,1.12600054,2.35713901,2.12243578
15510,gMn85C,"Knippige poldervaaggronden; klei, profielverloop 5",Zeekleigronden,grasland,4014,0,Kleigronden (klei) op  homogene ondergrond (soms met veen) II,9979.353591,5,Cg2,0.9,1.2,210,O10,zware zavel,zware zavel,1.5,22,43,1.424,0.01,0.47234331,0.01004814,1.24569139,-0.79295916,2.30006721
15520,kMn63C,"Knippoldervaaggronden; zavel en lichte klei, profielverloop 3",Zeekleigronden,grasland,4001,1,Knipkleigronden (zavel en lichte klei),6312.726544,1,Ap1,0.0,0.1,110,B10,lichte klei,lichte klei,8.0,32,53,1.111,0.01,0.44811194,0.01283449,1.13525008,4.58051343,3.83228337
15520,kMn63C,"Knippoldervaaggronden; zavel en lichte klei, profielverloop 3",Zeekleigronden,grasland,4001,1,Knipkleigronden (zavel en lichte klei),6312.726544,2,Ap2,0.1,0.2,110,B10,lichte klei,lichte klei,4.0,32,53,1.269,0.01,0.44811194,0.01283449,1.13525008,4.58051343,3.83228337
15520,kMn63C,"Knippoldervaaggronden; zavel en lichte klei, profielverloop 3",Zeekleigronden,grasland,4001,1,Knipkleigronden (zavel en lichte klei),6312.726544,3,Cwg1,0.2,0.4,211,O11,lichte klei,lichte klei,2.0,32,53,1.332,0.0,0.44361666,0.01431555,1.12600054,2.35713901,2.12243578
15520,kMn63C,"Knippoldervaaggronden; zavel en lichte klei, profielverloop 3",Zeekleigronden,grasland,4001,1,Knipkleigronden (zavel en lichte klei),6312.726544,4,Cwg2,0.4,0.8,212,O12,matig zware klei,m.zw. klei,1.1,45,47,1.272,0.01,0.56070265,0.00881287,1.15812806,-3.17226476,1.07972884
15520,kMn63C,"Knippoldervaaggronden; zavel en lichte klei, profielverloop 3",Zeekleigronden,grasland,4001,1,Knipkleigronden (zavel en lichte klei),6312.726544,5,Cwg2,0.8,1.2,212,O12,matig zware klei,m.zw. klei,1.1,35,50,1.34,0.01,0.56070265,0.00881287,1.15812806,-3.17226476,1.07972884
15521,kMn63Cp,"Knippoldervaaggronden; zavel en lichte klei, profielverloop 3",,grasland,4014,0,Kleigronden (klei) op  homogene ondergrond (soms met veen) II,1175.856518,1,Ap1,0.0,0.25,110,B10,lichte klei,lichte klei,8.0,27,46,1.137,0.01,0.44811194,0.01283449,1.13525008,4.58051343,3.83228337
15521,kMn63Cp,"Knippoldervaaggronden; zavel en lichte klei, profielverloop 3",,grasland,4014,0,Kleigronden (klei) op  homogene ondergrond (soms met veen) II,1175.856518,2,Cwg1,0.25,0.35,211,O11,lichte klei,lichte klei,2.0,32,53,1.332,0.0,0.44361666,0.01431555,1.12600054,2.35713901,2.12243578
15521,kMn63Cp,"Knippoldervaaggronden; zavel en lichte klei, profielverloop 3",,grasland,4014,0,Kleigronden (klei) op  homogene ondergrond (soms met veen) II,1175.856518,3,Cwg2,0.35,0.8,212,O12,matig zware klei,m.zw. klei,1.1,45,47,1.272,0.01,0.56070265,0.00881287,1.15812806,-3.17226476,1.07972884
15521,kMn63Cp,"Knippoldervaaggronden; zavel en lichte klei, profielverloop 3",,grasland,4014,0,Kleigronden (klei) op  homogene ondergrond (soms met veen) II,1175.856518,4,Ahb,0.8,0.9,202,O02,zwak lemig zeer fijn tot matig fijn zand,zw. lemig z.f.-m.f. zand,3.0,6,9,1.51,0.02,0.3870639,0.01608317,1.52441823,2.43966226,22.76175599
15521,kMn63Cp,"Knippoldervaaggronden; zavel en lichte klei, profielverloop 3",,grasland,4014,0,Kleigronden (klei) op  homogene ondergrond (soms met veen) II,1175.856518,5,Bheb,0.9,1.1,202,O02,zwak lemig zeer fijn tot matig fijn zand,zw. lemig z.f.-m.f. zand,1.0,3,7,1.63,0.02,0.3870639,0.01608317,1.52441823,2.43966226,22.76175599
15521,kMn63Cp,"Knippoldervaaggronden; zavel en lichte klei, profielverloop 3",,grasland,4014,0,Kleigronden (klei) op  homogene ondergrond (soms met veen) II,1175.856518,6,Cu,1.1,1.2,201,O01,leemarm zeer fijn tot matig fijn zand,leemarm z.f.-m.f. zand,0.4,3,5,1.663,0.01,0.36584689,0.01598691,2.16275113,2.8679672,22.32215442
15530,kMn68C,"Knippoldervaaggronden; zavel en lichte klei, profielverloop 4, of 4 en 3",Zeekleigronden,grasland,4001,0,Knipkleigronden (zavel en lichte klei),1904.341832,1,Ap1,0.0,0.1,110,B10,lichte klei,lichte klei,8.0,32,53,1.111,0.01,0.44811194,0.01283449,1.13525008,4.58051343,3.83228337
15530,kMn68C,"Knippoldervaaggronden; zavel en lichte klei, profielverloop 4, of 4 en 3",Zeekleigronden,grasland,4001,0,Knipkleigronden (zavel en lichte klei),1904.341832,2,Ap2,0.1,0.2,110,B10,lichte klei,lichte klei,4.0,32,53,1.269,0.01,0.44811194,0.01283449,1.13525008,4.58051343,3.83228337
15530,kMn68C,"Knippoldervaaggronden; zavel en lichte klei, profielverloop 4, of 4 en 3",Zeekleigronden,grasland,4001,0,Knipkleigronden (zavel en lichte klei),1904.341832,3,Cwg,0.2,0.4,211,O11,lichte klei,lichte klei,2.0,32,53,1.332,0.0,0.44361666,0.01431555,1.12600054,2.35713901,2.12243578
15530,kMn68C,"Knippoldervaaggronden; zavel en lichte klei, profielverloop 4, of 4 en 3",Zeekleigronden,grasland,4001,0,Knipkleigronden (zavel en lichte klei),1904.341832,4,Cg,0.4,1.2,212,O12,matig zware klei,m.zw. klei,0.9,44,49,1.286,0.01,0.56070265,0.00881287,1.15812806,-3.17226476,1.07972884
15540,kMn43C,"Knippoldervaaggronden; zware klei, profielverloop 3",Zeekleigronden,grasland,4021,1,Knipkleigronden (zware klei) en kleigronden met katteklei,8957.419846,1,Ah,0.0,0.08,111,B11,matig zware klei,m.zw. klei,9.0,40,45,1.032,0.01,0.59128611,0.02162021,1.10669523,-5.54921646,6.30532049
15540,kMn43C,"Knippoldervaaggronden; zware klei, profielverloop 3",Zeekleigronden,grasland,4021,1,Knipkleigronden (zware klei) en kleigronden met katteklei,8957.419846,2,ACg,0.08,0.2,111,B11,matig zware klei,m.zw. klei,5.0,40,45,1.187,0.01,0.59128611,0.02162021,1.10669523,-5.54921646,6.30532049
15540,kMn43C,"Knippoldervaaggronden; zware klei, profielverloop 3",Zeekleigronden,grasland,4021,1,Knipkleigronden (zware klei) en kleigronden met katteklei,8957.419846,3,Cwg1,0.2,0.4,212,O12,matig zware klei,m.zw. klei,2.0,45,47,1.246,0.01,0.56070265,0.00881287,1.15812806,-3.17226476,1.07972884
15540,kMn43C,"Knippoldervaaggronden; zware klei, profielverloop 3",Zeekleigronden,grasland,4021,1,Knipkleigronden (zware klei) en kleigronden met katteklei,8957.419846,4,Cwg2,0.4,1.0,212,O12,matig zware klei,m.zw. klei,1.1,45,47,1.272,0.01,0.56070265,0.00881287,1.15812806,-3.17226476,1.07972884
15540,kMn43C,"Knippoldervaaggronden; zware klei, profielverloop 3",Zeekleigronden,grasland,4021,1,Knipkleigronden (zware klei) en kleigronden met katteklei,8957.419846,5,Cwg3,1.0,1.2,212,O12,matig zware klei,m.zw. klei,0.8,35,50,1.352,0.01,0.56070265,0.00881287,1.15812806,-3.17226476,1.07972884
15541,kMn43Cp,"Knippoldervaaggronden; zware klei, profielverloop 3",,grasland,4008,0,Kleigronden (klei) op zandondergrond I,1277.958949,1,Ah,0.0,0.08,111,B11,matig zware klei,m.zw. klei,9.0,40,45,1.032,0.01,0.59128611,0.02162021,1.10669523,-5.54921646,6.30532049
15541,kMn43Cp,"Knippoldervaaggronden; zware klei, profielverloop 3",,grasland,4008,0,Kleigronden (klei) op zandondergrond I,1277.958949,2,ACg,0.08,0.2,111,B11,matig zware klei,m.zw. klei,5.0,40,45,1.187,0.01,0.59128611,0.02162021,1.10669523,-5.54921646,6.30532049
15541,kMn43Cp,"Knippoldervaaggronden; zware klei, profielverloop 3",,grasland,4008,0,Kleigronden (klei) op zandondergrond I,1277.958949,3,Cwg,0.2,0.4,212,O12,matig zware klei,m.zw. klei,2.0,45,47,1.246,0.01,0.56070265,0.00881287,1.15812806,-3.17226476,1.07972884
15541,kMn43Cp,"Knippoldervaaggronden; zware klei, profielverloop 3",,grasland,4008,0,Kleigronden (klei) op zandondergrond I,1277.958949,4,Cwg2,0.4,0.9,212,O12,matig zware klei,m.zw. klei,1.1,45,47,1.272,0.01,0.56070265,0.00881287,1.15812806,-3.17226476,1.07972884
15541,kMn43Cp,"Knippoldervaaggronden; zware klei, profielverloop 3",,grasland,4008,0,Kleigronden (klei) op zandondergrond I,1277.958949,5,Cu,0.9,1.2,201,O01,leemarm zeer fijn tot matig fijn zand,leemarm z.f.-m.f. zand,0.6,3,5,1.656,0.01,0.36584689,0.01598691,2.16275113,2.8679672,22.32215442
15550,kMn48C,"Knippoldervaaggronden; zware klei, profielverloop 4, of 4 en 3",Zeekleigronden,grasland,4021,0,Knipkleigronden (zware klei) en kleigronden met katteklei,7549.608544,1,Ah,0.0,0.08,111,B11,matig zware klei,m.zw. klei,9.0,40,50,1.032,0.01,0.59128611,0.02162021,1.10669523,-5.54921646,6.30532049
15550,kMn48C,"Knippoldervaaggronden; zware klei, profielverloop 4, of 4 en 3",Zeekleigronden,grasland,4021,0,Knipkleigronden (zware klei) en kleigronden met katteklei,7549.608544,2,ACg,0.08,0.2,111,B11,matig zware klei,m.zw. klei,5.0,40,50,1.187,0.01,0.59128611,0.02162021,1.10669523,-5.54921646,6.30532049
15550,kMn48C,"Knippoldervaaggronden; zware klei, profielverloop 4, of 4 en 3",Zeekleigronden,grasland,4021,0,Knipkleigronden (zware klei) en kleigronden met katteklei,7549.608544,3,Cwg,0.2,0.4,212,O12,matig zware klei,m.zw. klei,2.0,40,50,1.278,0.01,0.56070265,0.00881287,1.15812806,-3.17226476,1.07972884
15550,kMn48C,"Knippoldervaaggronden; zware klei, profielverloop 4, of 4 en 3",Zeekleigronden,grasland,4021,0,Knipkleigronden (zware klei) en kleigronden met katteklei,7549.608544,4,Cg1,0.4,0.9,212,O12,matig zware klei,m.zw. klei,0.7,48,49,1.268,0.01,0.56070265,0.00881287,1.15812806,-3.17226476,1.07972884
15550,kMn48C,"Knippoldervaaggronden; zware klei, profielverloop 4, of 4 en 3",Zeekleigronden,grasland,4021,0,Knipkleigronden (zware klei) en kleigronden met katteklei,7549.608544,5,Cg2,0.9,1.2,212,O12,matig zware klei,m.zw. klei,0.7,40,50,1.322,0.01,0.56070265,0.00881287,1.15812806,-3.17226476,1.07972884
15560,kMn48Cv,"Knippoldervaaggronden; zware klei, profielverloop 4, of 4 en 3",,grasland,4007,0,Kleigronden (-zware- klei) homogeen of op zware klei tussenlaag of op veen,3119.743912,1,Ahg,0.0,0.08,111,B11,matig zware klei,m.zw. klei,12.0,40,50,0.906,0.01,0.59128611,0.02162021,1.10669523,-5.54921646,6.30532049
15560,kMn48Cv,"Knippoldervaaggronden; zware klei, profielverloop 4, of 4 en 3",,grasland,4007,0,Kleigronden (-zware- klei) homogeen of op zware klei tussenlaag of op veen,3119.743912,2,ACg,0.08,0.2,111,B11,matig zware klei,m.zw. klei,5.0,40,50,1.187,0.01,0.59128611,0.02162021,1.10669523,-5.54921646,6.30532049
15560,kMn48Cv,"Knippoldervaaggronden; zware klei, profielverloop 4, of 4 en 3",,grasland,4007,0,Kleigronden (-zware- klei) homogeen of op zware klei tussenlaag of op veen,3119.743912,3,Cwg,0.2,0.9,212,O12,matig zware klei,m.zw. klei,1.2,45,52,1.269,0.01,0.56070265,0.00881287,1.15812806,-3.17226476,1.07972884
15560,kMn48Cv,"Knippoldervaaggronden; zware klei, profielverloop 4, of 4 en 3",,grasland,4007,0,Kleigronden (-zware- klei) homogeen of op zware klei tussenlaag of op veen,3119.743912,4,Cu,0.9,1.2,217,O17,mesotroof en eutroof veen,meso-eutroof veen,75.0,35,50,0.42,0.01,0.84863548,0.01192909,1.27153561,-1.24929996,3.40200949
16010,pRv81,"Liedeerdgronden; klei, profielverloop 1",Rivierkleigronden,grasland,4010,0,Kleigronden (-zware- klei) op zware kleitussenlaag of zware kleiondergrond,3620.873321,1,Apg1,0.0,0.1,111,B11,matig zware klei,m.zw. klei,15.0,35,38,0.796,0.01,0.59128611,0.02162021,1.10669523,-5.54921646,6.30532049
16010,pRv81,"Liedeerdgronden; klei, profielverloop 1",Rivierkleigronden,grasland,4010,0,Kleigronden (-zware- klei) op zware kleitussenlaag of zware kleiondergrond,3620.873321,2,Apg2,0.1,0.2,111,B11,matig zware klei,m.zw. klei,12.0,35,38,0.922,0.01,0.59128611,0.02162021,1.10669523,-5.54921646,6.30532049
16010,pRv81,"Liedeerdgronden; klei, profielverloop 1",Rivierkleigronden,grasland,4010,0,Kleigronden (-zware- klei) op zware kleitussenlaag of zware kleiondergrond,3620.873321,3,ACg,0.2,0.3,212,O12,matig zware klei,m.zw. klei,8.0,35,38,1.097,0.01,0.56070265,0.00881287,1.15812806,-3.17226476,1.07972884
16010,pRv81,"Liedeerdgronden; klei, profielverloop 1",Rivierkleigronden,grasland,4010,0,Kleigronden (-zware- klei) op zware kleitussenlaag of zware kleiondergrond,3620.873321,4,Cwg,0.3,0.55,213,O13,zeer zware klei,z.zw. klei,3.0,55,39,1.163,0.01,0.573268,0.02785405,1.07995207,-6.09131057,9.68929074
16010,pRv81,"Liedeerdgronden; klei, profielverloop 1",Rivierkleigronden,grasland,4010,0,Kleigronden (-zware- klei) op zware kleitussenlaag of zware kleiondergrond,3620.873321,5,Cu,0.55,1.2,217,O17,mesotroof en eutroof veen,meso-eutroof veen,55.0,55,39,0.5,0.01,0.84863548,0.01192909,1.27153561,-1.24929996,3.40200949
16020,pRn59,"Leek-/woudeerdgronden; zavel, profielverloop 5, of 5 en 2, of 2",Rivierkleigronden,grasland,4016,0,Kleigronden (zavel en lichte klei) op homogene ondergrond,1272.831275,1,Apg1,0.0,0.1,109,B09,zware zavel,zware zavel,10.0,22,48,1.066,0.0,0.42953862,0.00696387,1.26717854,-2.38705852,1.74758567
16020,pRn59,"Leek-/woudeerdgronden; zavel, profielverloop 5, of 5 en 2, of 2",Rivierkleigronden,grasland,4016,0,Kleigronden (zavel en lichte klei) op homogene ondergrond,1272.831275,2,Apg2,0.1,0.2,109,B09,zware zavel,zware zavel,5.0,22,48,1.297,0.0,0.42953862,0.00696387,1.26717854,-2.38705852,1.74758567
16020,pRn59,"Leek-/woudeerdgronden; zavel, profielverloop 5, of 5 en 2, of 2",Rivierkleigronden,grasland,4016,0,Kleigronden (zavel en lichte klei) op homogene ondergrond,1272.831275,3,ACg,0.2,0.3,210,O10,zware zavel,zware zavel,4.0,22,48,1.336,0.01,0.47234331,0.01004814,1.24569139,-0.79295916,2.30006721
