CLUSTER_BOFEK,CLUSTER_DOMINANT,SOILPROFILE_INDEX,SOILPROFILE_CODE,AREA,SOIL_GROUP,LAYER,LAYER_ZBOTTOM,LAYER_STARINGCLASS,STARING_NAME,ORES,OSAT,ALFA,NPAR,KSATFIT,LEXP
3007,0,10014,pZg21w,1186.107822,3,3,60,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3007,0,10014,pZg21w,1186.107822,3,4,100,36,O18,0.01,0.58027825,0.01265676,1.31617171,35.95127916,-0.78553413
3007,0,10014,pZg21w,1186.107822,3,5,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3007,0,9014090,cHn21,6185.33902,3,1,25,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3007,0,9014090,cHn21,6185.33902,3,2,40,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3007,0,9014090,cHn21,6185.33902,3,3,60,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3007,0,9014090,cHn21,6185.33902,3,4,75,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3007,0,9014090,cHn21,6185.33902,3,5,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3007,1,9024090,cHn21,47571.53486,3,1,25,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3007,1,9024090,cHn21,47571.53486,3,2,40,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3007,1,9024090,cHn21,47571.53486,3,3,60,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3007,1,9024090,cHn21,47571.53486,3,4,75,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3007,1,9024090,cHn21,47571.53486,3,5,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3008,0,4111,cHn21t,958.533503,3,1,25,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3008,0,4111,cHn21t,958.533503,3,2,35,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3008,0,4111,cHn21t,958.533503,3,3,60,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3008,0,4111,cHn21t,958.533503,3,4,75,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3008,0,4111,cHn21t,958.533503,3,5,100,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3008,0,4111,cHn21t,958.533503,3,6,120,32,O14,0.01,0.39387829,0.00328777,1.61657253,2.49598427,0.51401193
3008,0,10112,pZn21t,1053.542054,3,1,25,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3008,0,10112,pZn21t,1053.542054,3,2,40,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3008,0,10112,pZn21t,1053.542054,3,3,90,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3008,0,10112,pZn21t,1053.542054,3,4,120,32,O14,0.01,0.39387829,0.00328777,1.61657253,2.49598427,0.51401193
3008,1,4031,Hn21t,8426.538211,3,1,20,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3008,1,4031,Hn21t,8426.538211,3,2,40,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3008,1,4031,Hn21t,8426.538211,3,3,50,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3008,1,4031,Hn21t,8426.538211,3,4,100,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3008,1,4031,Hn21t,8426.538211,3,5,120,32,O14,0.01,0.39387829,0.00328777,1.61657253,2.49598427,0.51401193
3009,0,3011,Y21g,2259.874786,3,1,12,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3009,0,3011,Y21g,2259.874786,3,2,35,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3009,0,3011,Y21g,2259.874786,3,3,70,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3009,0,3011,Y21g,2259.874786,3,4,100,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3009,0,3011,Y21g,2259.874786,3,5,120,23,O05,0.01,0.3367005,0.03030449,2.88750186,17.41850374,0.07360004
3009,0,4110,cHn21x,2205.993093,3,1,25,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3009,0,4110,cHn21x,2205.993093,3,2,35,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3009,0,4110,cHn21x,2205.993093,3,3,55,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3009,0,4110,cHn21x,2205.993093,3,4,70,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3009,0,4110,cHn21x,2205.993093,3,5,100,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3009,0,4110,cHn21x,2205.993093,3,6,120,24,O06,0.01,0.33343415,0.01595936,1.28870487,32.8338987,-1.00974832
3009,0,10013,pZg21x,906.5381498,3,1,20,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3009,0,10013,pZg21x,906.5381498,3,2,30,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3009,0,10013,pZg21x,906.5381498,3,3,60,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3009,0,10013,pZg21x,906.5381498,3,4,90,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3009,0,10013,pZg21x,906.5381498,3,5,120,24,O06,0.01,0.33343415,0.01595936,1.28870487,32.8338987,-1.00974832
3009,0,9013010,Y21,1240.635311,3,1,25,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3009,0,9013010,Y21,1240.635311,3,2,40,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3009,0,9013010,Y21,1240.635311,3,3,70,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3009,0,9013010,Y21,1240.635311,3,4,120,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3009,0,9023010,Y21,6011.084394,3,1,12,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3009,0,9023010,Y21,6011.084394,3,2,35,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3009,0,9023010,Y21,6011.084394,3,3,70,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3009,0,9023010,Y21,6011.084394,3,4,120,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3009,0,90111040,Zn40A,4331.024052,3,1,25,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3009,0,90111040,Zn40A,4331.024052,3,2,40,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3009,0,90111040,Zn40A,4331.024052,3,3,120,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3009,0,90211040,Zn40A,5419.364108,3,1,5,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3009,0,90211040,Zn40A,5419.364108,3,2,40,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3009,0,90211040,Zn40A,5419.364108,3,3,120,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3009,1,4030,Hn21x,20098.02302,3,1,20,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3009,1,4030,Hn21x,20098.02302,3,2,40,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3009,1,4030,Hn21x,20098.02302,3,3,55,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3009,1,4030,Hn21x,20098.02302,3,4,90,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3009,1,4030,Hn21x,20098.02302,3,5,120,24,O06,0.01,0.33343415,0.01595936,1.28870487,32.8338987,-1.00974832
3010,1,10191,kZn30,904.6928823,3,1,15,9,B09,0.0,0.42953862,0.00696387,1.26717854,1.74758567,-2.38705852
3010,1,10191,kZn30,904.6928823,3,2,35,28,O10,0.01,0.47234331,0.01004814,1.24569139,2.30006721,-0.79295916
3010,1,10191,kZn30,904.6928823,3,3,120,23,O05,0.01,0.3367005,0.03030449,2.88750186,17.41850374,0.07360004
3011,0,10195,kZn21,93.46748365,3,1,15,9,B09,0.0,0.42953862,0.00696387,1.26717854,1.74758567,-2.38705852
3011,0,10195,kZn21,93.46748365,3,2,35,28,O10,0.01,0.47234331,0.01004814,1.24569139,2.30006721,-0.79295916
3011,0,10195,kZn21,93.46748365,3,3,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3011,0,10221,fkZn21,1031.908147,3,1,15,9,B09,0.0,0.42953862,0.00696387,1.26717854,1.74758567,-2.38705852
3011,0,10221,fkZn21,1031.908147,3,2,35,28,O10,0.01,0.47234331,0.01004814,1.24569139,2.30006721,-0.79295916
3011,0,10221,fkZn21,1031.908147,3,3,90,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3011,0,10221,fkZn21,1031.908147,3,4,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3011,1,10190,kZn21,6406.271539,3,1,15,9,B09,0.0,0.42953862,0.00696387,1.26717854,1.74758567,-2.38705852
3011,1,10190,kZn21,6406.271539,3,2,35,28,O10,0.01,0.47234331,0.01004814,1.24569139,2.30006721,-0.79295916
3011,1,10190,kZn21,6406.271539,3,3,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3012,0,8012,EZg21w,1317.029611,3,1,15,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3012,0,8012,EZg21w,1317.029611,3,2,50,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3012,0,8012,EZg21w,1317.029611,3,3,70,16,B16,0.01,0.78606073,0.02107196,1.27879843,12.35724606,-1.2209359
3012,0,8012,EZg21w,1317.029611,3,4,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3012,0,8030,bEZ21,6961.704559,3,1,25,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3012,0,8030,bEZ21,6961.704559,3,2,60,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3012,0,8030,bEZ21,6961.704559,3,3,75,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3012,0,8030,bEZ21,6961.704559,3,4,90,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3012,0,8030,bEZ21,6961.704559,3,5,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3012,0,8061,zEZ21t,1289.107656,3,1,25,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3012,0,8061,zEZ21t,1289.107656,3,2,75,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3012,0,8061,zEZ21t,1289.107656,3,3,85,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3012,0,8061,zEZ21t,1289.107656,3,4,100,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3012,0,8061,zEZ21t,1289.107656,3,5,120,32,O14,0.01,0.39387829,0.00328777,1.61657253,2.49598427,0.51401193
3012,1,8060,zEZ21,69863.98697,3,1,25,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3012,1,8060,zEZ21,69863.98697,3,2,75,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3012,1,8060,zEZ21,69863.98697,3,3,90,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3012,1,8060,zEZ21,69863.98697,3,4,105,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3012,1,8060,zEZ21,69863.98697,3,5,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3013,0,8016,EZg21,1038.138125,3,1,15,1,B01,0.02,0.42749391,0.02165898,1.73473668,31.22501566,0.98087016
3013,0,8016,EZg21,1038.138125,3,2,55,1,B01,0.02,0.42749391,0.02165898,1.73473668,31.22501566,0.98087016
3013,0,8016,EZg21,1038.138125,3,3,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3013,0,10016,pZg21,2926.601929,3,1,20,1,B01,0.02,0.42749391,0.02165898,1.73473668,31.22501566,0.98087016
3013,0,10016,pZg21,2926.601929,3,2,30,1,B01,0.02,0.42749391,0.02165898,1.73473668,31.22501566,0.98087016
3013,0,10016,pZg21,2926.601929,3,3,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3013,1,8120,EZ50A,6115.6535,3,1,30,1,B01,0.02,0.42749391,0.02165898,1.73473668,31.22501566,0.98087016
3013,1,8120,EZ50A,6115.6535,3,2,50,1,B01,0.02,0.42749391,0.02165898,1.73473668,31.22501566,0.98087016
3013,1,8120,EZ50A,6115.6535,3,3,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3014,0,10270,Zb21,6996.693671,3,1,8,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3014,0,10270,Zb21,6996.693671,3,2,30,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3014,0,10270,Zb21,6996.693671,3,3,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3014,0,11010,pZg20A,1618.224526,3,1,20,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3014,0,11010,pZg20A,1618.224526,3,2,30,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3014,0,11010,pZg20A,1618.224526,3,3,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3014,0,9014020,Hn21g,20659.89781,3,1,25,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3014,0,9014020,Hn21g,20659.89781,3,2,35,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3014,0,9014020,Hn21g,20659.89781,3,3,55,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3014,0,9014020,Hn21g,20659.89781,3,4,90,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3014,0,9014020,Hn21g,20659.89781,3,5,120,23,O05,0.01,0.3367005,0.03030449,2.88750186,17.41850374,0.07360004
3014,0,90110186,Zn21,8180.243777,3,1,20,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3014,0,90110186,Zn21,8180.243777,3,2,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3014,1,9034010,Hn21,57354.25644,3,1,15,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3014,1,9034010,Hn21,57354.25644,3,2,25,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3014,1,9034010,Hn21,57354.25644,3,3,40,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3014,1,9034010,Hn21,57354.25644,3,4,60,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3014,1,9034010,Hn21,57354.25644,3,5,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3015,0,8070,zEZ21g,3147.914699,3,1,25,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3015,0,8070,zEZ21g,3147.914699,3,2,75,1,B01,0.02,0.42749391,0.02165898,1.73473668,31.22501566,0.98087016
3015,0,8070,zEZ21g,3147.914699,3,3,90,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3015,0,8070,zEZ21g,3147.914699,3,4,105,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3015,0,8070,zEZ21g,3147.914699,3,5,120,23,O05,0.01,0.3367005,0.03030449,2.88750186,17.41850374,0.07360004
3015,0,10010,pZg21,14181.32098,3,1,20,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3015,0,10010,pZg21,14181.32098,3,2,30,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3015,0,10010,pZg21,14181.32098,3,3,60,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3015,0,10010,pZg21,14181.32098,3,4,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3015,0,10012,pZg21g,2042.938049,3,1,20,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3015,0,10012,pZg21g,2042.938049,3,2,30,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3015,0,10012,pZg21g,2042.938049,3,3,60,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3015,0,10012,pZg21g,2042.938049,3,4,90,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3015,0,10012,pZg21g,2042.938049,3,5,120,23,O05,0.01,0.3367005,0.03030449,2.88750186,17.41850374,0.07360004
3015,0,10110,pZn21,32408.96992,3,1,25,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3015,0,10110,pZn21,32408.96992,3,2,50,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3015,0,10110,pZn21,32408.96992,3,3,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3015,0,10111,pZn21g,7224.941736,3,1,25,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3015,0,10111,pZn21g,7224.941736,3,2,40,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3015,0,10111,pZn21g,7224.941736,3,3,90,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3015,0,10111,pZn21g,7224.941736,3,4,120,23,O05,0.01,0.3367005,0.03030449,2.88750186,17.41850374,0.07360004
3015,0,10211,fZn21,1196.969954,3,1,15,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3015,0,10211,fZn21,1196.969954,3,2,45,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3015,0,10211,fZn21,1196.969954,3,3,70,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3015,0,10211,fZn21,1196.969954,3,4,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3015,0,9014010,Hn21,77748.25189,3,1,25,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3015,0,9014010,Hn21,77748.25189,3,2,40,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3015,0,9014010,Hn21,77748.25189,3,3,60,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3015,0,9014010,Hn21,77748.25189,3,4,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3015,0,90111050,Zn50A,10471.80349,3,1,25,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3015,0,90111050,Zn50A,10471.80349,3,2,45,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3015,0,90111050,Zn50A,10471.80349,3,3,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3015,1,9024010,Hn21,186782.5653,3,1,25,2,B02,0.02,0.43387803,0.02164487,1.34877009,83.24163508,7.20207718
3015,1,9024010,Hn21,186782.5653,3,2,40,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3015,1,9024010,Hn21,186782.5653,3,3,60,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3015,1,9024010,Hn21,186782.5653,3,4,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3016,0,4015,uHn21,517.356693,3,1,25,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3016,0,4015,uHn21,517.356693,3,2,40,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3016,0,4015,uHn21,517.356693,3,3,60,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3016,0,4015,uHn21,517.356693,3,4,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3016,0,10140,pZn23g,3634.107531,3,1,25,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3016,0,10140,pZn23g,3634.107531,3,2,40,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3016,0,10140,pZn23g,3634.107531,3,3,70,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3016,0,10140,pZn23g,3634.107531,3,4,120,23,O05,0.01,0.3367005,0.03030449,2.88750186,17.41850374,0.07360004
3016,0,10210,fZn23,3114.232235,3,1,15,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3016,0,10210,fZn23,3114.232235,3,2,50,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3016,0,10210,fZn23,3114.232235,3,3,90,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3016,0,10210,fZn23,3114.232235,3,4,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3016,0,10281,Zb23g,941.6271284,3,1,20,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3016,0,10281,Zb23g,941.6271284,3,2,40,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3016,0,10281,Zb23g,941.6271284,3,3,70,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3016,0,10281,Zb23g,941.6271284,3,4,90,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3016,0,10281,Zb23g,941.6271284,3,5,120,23,O05,0.01,0.3367005,0.03030449,2.88750186,17.41850374,0.07360004
3016,0,90310030,pZg23,4416.658049,3,1,15,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3016,0,90310030,pZg23,4416.658049,3,2,30,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3016,0,90310030,pZg23,4416.658049,3,3,60,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3016,0,90310030,pZg23,4416.658049,3,4,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3016,1,10040,pZg23g,8129.248597,3,1,20,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3016,1,10040,pZg23g,8129.248597,3,2,30,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3016,1,10040,pZg23g,8129.248597,3,3,60,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3016,1,10040,pZg23g,8129.248597,3,4,90,20,O02,0.02,0.3870639,0.01608317,1.52441823,22.76175599,2.43966226
3016,1,10040,pZg23g,8129.248597,3,5,120,23,O05,0.01,0.3367005,0.03030449,2.88750186,17.41850374,0.07360004
3017,1,10100,pZg30r,1918.044671,3,1,20,5,B05,0.01,0.38088059,0.04280723,1.80780022,63.6504027,0.02422689
3017,1,10100,pZg30r,1918.044671,3,2,35,23,O05,0.01,0.3367005,0.03030449,2.88750186,17.41850374,0.07360004
3017,1,10100,pZg30r,1918.044671,3,3,85,23,O05,0.01,0.3367005,0.03030449,2.88750186,17.41850374,0.07360004
3017,1,10100,pZg30r,1918.044671,3,4,120,28,O10,0.01,0.47234331,0.01004814,1.24569139,2.30006721,-0.79295916
3018,0,8041,bEZ23t,784.1142143,3,1,25,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3018,0,8041,bEZ23t,784.1142143,3,2,65,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3018,0,8041,bEZ23t,784.1142143,3,3,80,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3018,0,8041,bEZ23t,784.1142143,3,4,100,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3018,0,8041,bEZ23t,784.1142143,3,5,120,32,O14,0.01,0.39387829,0.00328777,1.61657253,2.49598427,0.51401193
3018,1,8101,zEZ23t,4024.523751,3,1,25,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3018,1,8101,zEZ23t,4024.523751,3,2,60,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3018,1,8101,zEZ23t,4024.523751,3,3,75,3,B03,0.02,0.44279037,0.0149925,1.50488028,19.07723673,0.13920935
3018,1,8101,zEZ23t,4024.523751,3,4,90,21,O03,0.01,0.33981025,0.01724264,1.70339467,12.36681012,0.0001
3018,1,8101,zEZ23t,4024.523751,3,5,120,32,O14,0.01,0.39387829,0.00328777,1.61657253,2.49598427,0.51401193
3019,0,4140,Hd21,34912.11636,3,1,8,1,B01,0.02,0.42749391,0.02165898,1.73473668,31.22501566,0.98087016
3019,0,4140,Hd21,34912.11636,3,2,15,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,4140,Hd21,34912.11636,3,3,30,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,4140,Hd21,34912.11636,3,4,50,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,4140,Hd21,34912.11636,3,5,120,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,4150,Hd21g,5894.218649,3,1,8,1,B01,0.02,0.42749391,0.02165898,1.73473668,31.22501566,0.98087016
3019,0,4150,Hd21g,5894.218649,3,2,15,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,4150,Hd21g,5894.218649,3,3,30,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,4150,Hd21g,5894.218649,3,4,50,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,4150,Hd21g,5894.218649,3,5,80,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,4150,Hd21g,5894.218649,3,6,120,23,O05,0.01,0.3367005,0.03030449,2.88750186,17.41850374,0.07360004
3019,0,10182,Zn21g,625.2890834,3,1,8,1,B01,0.02,0.42749391,0.02165898,1.73473668,31.22501566,0.98087016
3019,0,10182,Zn21g,625.2890834,3,2,40,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,10182,Zn21g,625.2890834,3,3,100,19,O01,0.01,0.36584689,0.01598691,2.16275113,22.32215442,2.8679672
3019,0,10182,Zn21g,625.2890834,3,4,120,23,O05,0.01,0.3367005,0.03030449,2.88750186,17.41850374,0.07360004
