* Project:       zegveld
* File content:  specified output data of SWAP
* File name:     .\result_output.csv
* Model version: Swap 4.2.0
* Generated at:  2024-08-01 16:00:34
* (d),(cm),(cm),(kg/ha),(kg/ha),(kg/ha),(kg/ha)
DATETIME,TREDDRY,TREDWET,PGRASSDM,GRASSDM,PMOWDM,MOWDM
1993-12-20,0.,.00418,740.60117,702.56349,1.85768E+04,1.20637E+04
1993-12-21,0.,.00071,746.89960,702.56349,1.85768E+04,1.20637E+04
1993-12-22,0.,.01057,747.29724,702.56349,1.85768E+04,1.20637E+04
1993-12-23,0.,.00986,757.92150,702.56349,1.85768E+04,1.20637E+04
1993-12-24,0.,0.,758.93590,702.56349,1.85768E+04,1.20637E+04
1993-12-25,0.,.00082,759.72182,702.56349,1.85768E+04,1.20637E+04
1993-12-26,0.,6.63630E-05,759.72182,702.56349,1.85768E+04,1.20637E+04
1993-12-27,0.,0.,759.72182,702.56349,1.85768E+04,1.20637E+04
1993-12-28,0.,4.16139E-05,759.72182,702.56349,1.85768E+04,1.20637E+04
1993-12-29,0.,0.,759.72182,702.56349,1.85768E+04,1.20637E+04
1993-12-30,0.,0.,759.72182,702.56349,1.85768E+04,1.20637E+04
1993-12-31,0.,.00509,760.45511,700.00000,1.85768E+04,1.20663E+04
1994-01-01,0.,.00062,700.00000,700.00000,0.,0.
1994-01-02,0.,4.80496E-06,700.00000,700.00000,0.,0.
1994-01-03,0.,0.,700.00000,700.00000,0.,0.
1994-01-04,0.,.00940,700.00000,700.00000,0.,0.
1994-01-05,0.,.00014,700.00000,700.00000,0.,0.
1994-01-06,0.,.00332,700.00000,700.00000,0.,0.
1994-01-07,0.,8.50876E-05,700.00000,700.00000,0.,0.
1994-01-08,0.,0.,700.00000,700.00000,0.,0.
1994-01-09,0.,0.,700.00000,700.00000,0.,0.
1994-01-10,0.,0.,700.00000,700.00000,0.,0.
1994-01-11,0.,0.,700.00000,700.00000,0.,0.
1994-01-12,0.,2.89477E-05,700.00000,700.00000,0.,0.
1994-01-13,0.,.01635,700.00000,700.00000,0.,0.
1994-01-14,0.,.00975,700.00000,700.00000,0.,0.
1994-01-15,0.,0.,700.00000,700.00000,0.,0.
1994-01-16,0.,0.,700.00000,700.00000,0.,0.
1994-01-17,0.,0.,700.00000,700.00000,0.,0.
1994-01-18,0.,0.,700.00000,700.00000,0.,0.
1994-01-19,0.,0.,700.00000,700.00000,0.,0.
1994-01-20,0.,0.,700.00000,700.00000,0.,0.
1994-01-21,0.,0.,700.00000,700.00000,0.,0.
1994-01-22,0.,0.,700.00000,700.00000,0.,0.
1994-01-23,0.,.00021,700.00000,700.00000,0.,0.
1994-01-24,0.,.00790,700.00000,700.00000,0.,0.
1994-01-25,0.,.00819,700.00000,700.00000,0.,0.
1994-01-26,0.,.01017,700.00000,700.00000,0.,0.
1994-01-27,0.,.02795,700.00000,700.00000,0.,0.
1994-01-28,0.,.00779,700.00000,700.00000,0.,0.
1994-01-29,0.,.00027,700.00000,700.00000,0.,0.
1994-01-30,0.,.00423,700.00000,700.00000,0.,0.
1994-01-31,0.,0.,700.00000,700.00000,0.,0.
1994-02-01,0.,.00235,700.00000,700.00000,0.,0.
1994-02-02,0.,0.,700.00000,700.00000,0.,0.
1994-02-03,0.,.00260,700.00000,700.00000,0.,0.
1994-02-04,0.,0.,700.00000,700.00000,0.,0.
1994-02-05,0.,0.,700.00000,700.00000,0.,0.
1994-02-06,0.,0.,700.00000,700.00000,0.,0.
1994-02-07,0.,.00019,700.00000,700.00000,0.,0.
1994-02-08,0.,0.,700.00000,700.00000,0.,0.
1994-02-09,0.,0.,700.00000,700.00000,0.,0.
1994-02-10,0.,.00272,700.00000,700.00000,0.,0.
1994-02-11,0.,0.,700.00000,700.00000,0.,0.
1994-02-12,0.,0.,700.96945,700.68145,0.,0.
1994-02-13,0.,0.,700.96945,700.68145,0.,0.
1994-02-14,0.,0.,700.96945,700.68145,0.,0.
1994-02-15,0.,0.,700.96945,700.68145,0.,0.
1994-02-16,0.,0.,700.96945,700.68145,0.,0.
1994-02-17,0.,0.,700.96945,700.68145,0.,0.
1994-02-18,0.,0.,700.96945,700.68145,0.,0.
1994-02-19,0.,0.,700.96945,700.68145,0.,0.
1994-02-20,0.,0.,700.96945,700.68145,0.,0.
1994-02-21,0.,0.,700.96945,700.68145,0.,0.
1994-02-22,0.,0.,700.96945,700.68145,0.,0.
1994-02-23,0.,0.,700.96945,700.68145,0.,0.
1994-02-24,0.,0.,700.96945,700.68145,0.,0.
1994-02-25,0.,0.,700.96945,700.68145,0.,0.
1994-02-26,0.,0.,700.96945,700.68145,0.,0.
1994-02-27,0.,.00219,700.96945,700.68145,0.,0.
1994-02-28,0.,.00065,700.96945,700.68145,0.,0.
1994-03-01,0.,.00068,703.94579,702.06344,0.,0.
1994-03-02,0.,0.,705.93066,702.06344,0.,0.
1994-03-03,0.,.01386,722.47651,702.06344,0.,0.
1994-03-04,0.,.00288,761.48541,730.38728,0.,0.
1994-03-05,0.,.00037,797.38242,758.14119,0.,0.
1994-03-06,0.,0.,834.50668,787.07641,0.,0.
1994-03-07,0.,0.,849.74437,798.70880,0.,0.
1994-03-08,0.,0.,863.85504,809.43774,0.,0.
1994-03-09,0.,0.,871.73586,815.34195,0.,0.
1994-03-10,0.,0.,930.15145,861.08378,0.,0.
1994-03-11,0.,0.,990.25402,908.34252,0.,0.
1994-03-12,0.,0.,1050.25457,955.67684,0.,0.
1994-03-13,0.,.01277,1075.50871,969.70592,0.,0.
1994-03-14,0.,2.55407E-05,1120.64827,1004.46540,0.,0.
1994-03-15,0.,0.,1132.12396,1004.46540,0.,0.
1994-03-16,0.,.03819,1181.98149,1016.49118,0.,0.
1994-03-17,0.,0.,1208.55270,1035.17445,0.,0.
1994-03-18,0.,.02481,1251.70955,1035.17445,0.,0.
1994-03-19,0.,.04077,1317.56758,1035.17445,0.,0.
1994-03-20,0.,.00660,1379.62989,1067.79366,0.,0.
1994-03-21,0.,0.,1423.93751,1094.80589,0.,0.
1994-03-22,0.,.00371,1431.46837,1097.87109,0.,0.
1994-03-23,0.,0.,1432.18339,1098.35889,0.,0.
1994-03-24,0.,.01619,1492.47521,1125.53484,0.,0.
1994-03-25,0.,.00222,1499.53699,1125.53484,0.,0.
1994-03-26,0.,.03245,1559.14955,1132.90003,0.,0.
1994-03-27,0.,.00028,1615.91524,1164.24881,0.,0.
1994-03-28,0.,0.,1641.03441,1178.36457,0.,0.
1994-03-29,0.,0.,1725.39160,1224.83128,0.,0.
1994-03-30,0.,0.,1843.49321,1291.90778,0.,0.
1994-03-31,0.,.03758,1942.78994,1325.92245,0.,0.
1994-04-01,0.,.05978,2010.03814,1325.92245,0.,0.
1994-04-02,0.,.03700,2122.95436,1340.85535,0.,0.
1994-04-03,0.,.00723,2240.31013,1391.40968,0.,0.
1994-04-04,0.,.03465,2306.45942,1391.40968,0.,0.
1994-04-05,0.,.02534,2382.55647,1392.08529,0.,0.
1994-04-06,0.,.01247,2460.26212,1416.81237,0.,0.
1994-04-07,0.,.00474,2494.02541,1429.86002,0.,0.
1994-04-08,0.,.02628,2519.36210,1430.97659,0.,0.
1994-04-09,0.,.02493,2546.10927,1432.96565,0.,0.
1994-04-10,0.,.00715,2561.73987,1438.13499,0.,0.
1994-04-11,0.,0.,2609.43793,1458.95191,0.,0.
1994-04-12,0.,0.,2663.19608,1482.07508,0.,0.
1994-04-13,0.,0.,2755.42056,1521.70957,0.,0.
1994-04-14,0.,.00297,2886.25250,1576.52335,0.,0.
1994-04-15,0.,.00740,2940.97295,1592.41526,0.,0.
1994-04-16,0.,.00037,3103.50752,1665.76298,0.,0.
1994-04-17,0.,0.,3222.13855,1720.49786,0.,0.
1994-04-18,0.,0.,3370.91163,1790.11548,0.,0.
1994-04-19,0.,0.,3452.40710,1830.22482,0.,0.
1994-04-20,0.,0.,3527.63520,1868.54394,0.,0.
1994-04-21,0.,0.,3569.25825,1891.34035,0.,0.
1994-04-22,0.,0.,3618.38720,1918.14866,0.,0.
1994-04-23,0.,0.,3692.83848,1959.43729,0.,0.
1994-04-24,0.,0.,3751.63498,1993.04435,0.,0.
1994-04-25,0.,0.,3852.42718,2047.97536,0.,0.
1994-04-26,0.,0.,3908.65328,2082.37250,0.,0.
1994-04-27,0.,0.,3967.53270,2119.44943,0.,0.
1994-04-28,0.,0.,4072.89723,2182.46575,0.,0.
1994-04-29,0.,0.,4282.81972,2303.99366,0.,0.
1994-04-30,0.,0.,4498.25888,2433.39987,0.,0.
1994-05-01,0.,0.,4710.46042,2562.99915,0.,0.
1994-05-02,0.,0.,700.00000,2706.53836,4010.46042,0.
1994-05-03,0.,0.,700.00000,2865.13470,4010.46042,0.
1994-05-04,0.,0.,700.00000,2998.21318,4010.46042,0.
1994-05-05,0.,0.,700.00000,3145.55302,4010.46042,0.
1994-05-06,0.,0.,721.20317,3163.25710,4010.46042,0.
1994-05-07,0.,0.,781.73053,3290.79033,4010.46042,0.
1994-05-08,0.,0.,799.85790,3324.61379,4010.46042,0.
1994-05-09,0.,0.,853.45955,3429.27765,4010.46042,0.
1994-05-10,0.,0.,918.32787,3552.56977,4010.46042,0.
1994-05-11,0.,0.,1021.02776,3738.87527,4010.46042,0.
1994-05-12,0.,0.,1130.29699,3925.52915,4010.46042,0.
1994-05-13,0.,0.,1253.38218,4123.47710,4010.46042,0.
1994-05-14,0.,0.,1375.30109,4308.89213,4010.46042,0.
1994-05-15,4.22258E-06,.00497,1512.73966,700.00000,4010.46042,3608.89213
1994-05-16,0.,0.,1624.38380,700.00000,4010.46042,3608.89213
1994-05-17,0.,.00868,1705.01543,700.00000,4010.46042,3608.89213
1994-05-18,0.,0.,1859.41935,770.92072,4010.46042,3608.89213
1994-05-19,0.,0.,1997.19648,834.71607,4010.46042,3608.89213
1994-05-20,0.,.04774,2117.23854,841.43688,4010.46042,3608.89213
1994-05-21,0.,.05366,2240.63524,841.43688,4010.46042,3608.89213
1994-05-22,0.,.05132,2371.70097,841.63118,4010.46042,3608.89213
1994-05-23,0.,.02624,2506.98311,869.01237,4010.46042,3608.89213
1994-05-24,0.,.01627,2665.77199,914.57300,4010.46042,3608.89213
1994-05-25,0.,.01238,2731.43552,919.09855,4010.46042,3608.89213
1994-05-26,0.,.01801,2818.21266,935.13453,4010.46042,3608.89213
1994-05-27,0.,.02098,2972.73298,973.38206,4010.46042,3608.89213
1994-05-28,0.,.03587,3092.77652,973.38206,4010.46042,3608.89213
1994-05-29,0.,.03666,3258.16447,1000.89134,4010.46042,3608.89213
1994-05-30,0.,.02115,3483.45399,1061.05455,4010.46042,3608.89213
1994-05-31,0.,.00641,3733.58082,1147.77758,4010.46042,3608.89213
1994-06-01,0.,0.,700.00000,1246.19626,7044.04124,3608.89213
1994-06-02,0.,.03233,700.00000,1251.29074,7044.04124,3608.89213
1994-06-03,0.,.07590,700.00000,1251.29074,7044.04124,3608.89213
1994-06-04,0.,.04392,740.29340,1251.29074,7044.04124,3608.89213
1994-06-05,0.,.10808,830.76295,1256.48220,7044.04124,3608.89213
1994-06-06,0.,.01374,867.97112,1260.67667,7044.04124,3608.89213
1994-06-07,0.,.00686,879.87071,1263.08377,7044.04124,3608.89213
1994-06-08,0.,.02694,922.01280,1263.08377,7044.04124,3608.89213
1994-06-09,0.,.06347,1000.47594,1263.32135,7044.04124,3608.89213
1994-06-10,0.,.06492,1105.13674,1276.58443,7044.04124,3608.89213
1994-06-11,0.,.04040,1214.12246,1309.55691,7044.04124,3608.89213
1994-06-12,0.,.02541,1348.11307,1371.42370,7044.04124,3608.89213
1994-06-13,0.,.00791,1488.16703,1449.27908,7044.04124,3608.89213
1994-06-14,0.,.00059,1645.69297,1545.77500,7044.04124,3608.89213
1994-06-15,0.,0.,1806.84352,1645.74234,7044.04124,3608.89213
1994-06-16,0.,0.,1862.64611,1683.19758,7044.04124,3608.89213
1994-06-17,0.,0.,1958.47554,1746.07854,7044.04124,3608.89213
1994-06-18,0.,0.,2109.36464,1844.08692,7044.04124,3608.89213
1994-06-19,0.,0.,2240.82475,1931.77617,7044.04124,3608.89213
1994-06-20,0.,0.,2309.10890,1980.43747,7044.04124,3608.89213
1994-06-21,0.,0.,2432.56379,2065.69094,7044.04124,3608.89213
1994-06-22,0.,0.,2570.81005,2161.79145,7044.04124,3608.89213
1994-06-23,0.,0.,2792.07192,2315.49027,7044.04124,3608.89213
1994-06-24,0.,0.,3014.09606,2473.65730,7044.04124,3608.89213
1994-06-25,0.,0.,3163.34501,2585.20409,7044.04124,3608.89213
1994-06-26,0.,0.,3361.55928,2732.98583,7044.04124,3608.89213
1994-06-27,0.,0.,700.00000,2898.20565,9705.60052,3608.89213
1994-06-28,0.,0.,700.00000,3069.33275,9705.60052,3608.89213
1994-06-29,0.,0.,700.00000,700.00000,9705.60052,5978.22489
1994-06-30,0.,0.,783.38524,700.00000,9705.60052,5978.22489
1994-07-01,0.,0.,879.75882,700.00000,9705.60052,5978.22489
1994-07-02,0.,0.,967.62251,767.40678,9705.60052,5978.22489
1994-07-03,0.,0.,1065.67354,842.59063,9705.60052,5978.22489
1994-07-04,0.,0.,1161.48374,915.87811,9705.60052,5978.22489
1994-07-05,0.,0.,1261.40355,991.87200,9705.60052,5978.22489
1994-07-06,0.,0.,1388.74028,1088.71384,9705.60052,5978.22489
1994-07-07,0.,0.,1475.44899,1155.50342,9705.60052,5978.22489
1994-07-08,0.,0.,1587.10802,1241.18188,9705.60052,5978.22489
1994-07-09,0.,0.,1724.70489,1346.94530,9705.60052,5978.22489
1994-07-10,0.,0.,1895.74334,1479.13731,9705.60052,5978.22489
1994-07-11,0.,0.,2064.46686,1610.73375,9705.60052,5978.22489
1994-07-12,0.,0.,2210.28647,1725.19818,9705.60052,5978.22489
1994-07-13,0.,0.,2367.70596,1849.52560,9705.60052,5978.22489
1994-07-14,.00041,.00510,2557.51937,1996.12110,9705.60052,5978.22489
1994-07-15,0.,0.,2758.46495,2157.01492,9705.60052,5978.22489
1994-07-16,0.,0.,2943.80595,2307.30244,9705.60052,5978.22489
1994-07-17,0.,0.,700.00000,2481.38495,1.19494E+04,5978.22489
1994-07-18,.00342,.00027,700.00000,2661.72439,1.19494E+04,5978.22489
1994-07-19,.04667,.00322,700.00000,2817.99652,1.19494E+04,5978.22489
1994-07-20,.09853,.00595,778.99980,2951.68927,1.19494E+04,5978.22489
1994-07-21,.13108,.00654,862.14951,700.00000,1.19494E+04,8229.91415
1994-07-22,.05400,0.,942.44904,700.00000,1.19494E+04,8229.91415
1994-07-23,.06702,0.,1023.17100,700.00000,1.19494E+04,8229.91415
1994-07-24,.07557,.00220,1091.57045,718.42678,1.19494E+04,8229.91415
1994-07-25,.05306,.00282,1181.83161,744.63577,1.19494E+04,8229.91415
1994-07-26,.06223,.00329,1285.39017,773.65839,1.19494E+04,8229.91415
1994-07-27,.06400,.00338,1382.23788,796.93066,1.19494E+04,8229.91415
1994-07-28,.04659,.00247,1484.73090,822.85051,1.19494E+04,8229.91415
1994-07-29,.05264,.00279,1611.46435,856.34409,1.19494E+04,8229.91415
1994-07-30,.06787,.00359,1733.47049,885.07023,1.19494E+04,8229.91415
1994-07-31,.00804,.06451,1856.91705,910.10727,1.19494E+04,8229.91415
1994-08-01,2.49161E-05,.02782,1925.38697,910.10727,1.19494E+04,8229.91415
1994-08-02,0.,.05856,2083.40360,946.24445,1.19494E+04,8229.91415
1994-08-03,0.,.03026,2234.16944,998.94745,1.19494E+04,8229.91415
1994-08-04,0.,.00937,2348.68363,1044.04544,1.19494E+04,8229.91415
1994-08-05,0.,.00085,2471.14592,1099.62870,1.19494E+04,8229.91415
1994-08-06,0.,0.,2641.02398,1180.44613,1.19494E+04,8229.91415
1994-08-07,0.,0.,2803.12635,1260.55620,1.19494E+04,8229.91415
1994-08-08,0.,0.,700.00000,1354.05740,1.40525E+04,8229.91415
1994-08-09,0.,0.,700.00000,1454.88526,1.40525E+04,8229.91415
1994-08-10,0.,0.,700.00000,1539.29432,1.40525E+04,8229.91415
1994-08-11,0.,.00384,767.29351,1642.56721,1.40525E+04,8229.91415
1994-08-12,0.,0.,789.15197,1677.71378,1.40525E+04,8229.91415
1994-08-13,0.,0.,868.86600,1794.83142,1.40525E+04,8229.91415
1994-08-14,0.,0.,943.67295,1901.82787,1.40525E+04,8229.91415
1994-08-15,0.,0.,1021.24634,2009.42093,1.40525E+04,8229.91415
1994-08-16,0.,0.,1119.10417,2140.20485,1.40525E+04,8229.91415
1994-08-17,0.,.08548,1171.35354,2141.42779,1.40525E+04,8229.91415
1994-08-18,0.,.15408,1268.16985,2141.42779,1.40525E+04,8229.91415
1994-08-19,0.,.07224,1324.24696,2152.19150,1.40525E+04,8229.91415
1994-08-20,0.,.06520,1406.28960,2193.55336,1.40525E+04,8229.91415
1994-08-21,0.,.05631,1519.87848,2270.80346,1.40525E+04,8229.91415
1994-08-22,0.,.03198,1624.24736,2355.40191,1.40525E+04,8229.91415
1994-08-23,0.,.00388,1668.94819,2397.20503,1.40525E+04,8229.91415
1994-08-24,0.,.03007,1770.97584,2470.66993,1.40525E+04,8229.91415
1994-08-25,0.,.01259,1881.12069,2566.48509,1.40525E+04,8229.91415
1994-08-26,0.,.00322,1965.14411,2642.60121,1.40525E+04,8229.91415
1994-08-27,0.,.00630,2037.85867,2704.42845,1.40525E+04,8229.91415
1994-08-28,0.,.00559,2173.64544,700.00000,1.40525E+04,1.02343E+04
1994-08-29,0.,.01731,2297.35340,700.00000,1.40525E+04,1.02343E+04
1994-08-30,0.,.03112,2423.09660,700.00000,1.40525E+04,1.02343E+04
1994-08-31,0.,.03388,2555.75952,728.73310,1.40525E+04,1.02343E+04
1994-09-01,0.,.01950,2610.55485,731.76333,1.40525E+04,1.02343E+04
1994-09-02,0.,.04218,2714.57586,738.98821,1.40525E+04,1.02343E+04
1994-09-03,0.,.01803,700.00000,738.98821,1.60671E+04,1.02343E+04
1994-09-04,0.,.02456,700.00000,738.98821,1.60671E+04,1.02343E+04
1994-09-05,0.,.06289,700.00000,738.98821,1.60671E+04,1.02343E+04
1994-09-06,0.,.03139,739.73591,743.98504,1.60671E+04,1.02343E+04
1994-09-07,0.,.00953,761.28828,749.62143,1.60671E+04,1.02343E+04
1994-09-08,0.,.03304,801.46633,749.62143,1.60671E+04,1.02343E+04
1994-09-09,0.,.02553,839.07755,750.04403,1.60671E+04,1.02343E+04
1994-09-10,0.,.05520,900.01125,750.04403,1.60671E+04,1.02343E+04
1994-09-11,0.,.02221,942.44233,750.04403,1.60671E+04,1.02343E+04
1994-09-12,0.,.04366,990.78272,750.04403,1.60671E+04,1.02343E+04
1994-09-13,0.,.03326,1059.33844,757.42429,1.60671E+04,1.02343E+04
1994-09-14,0.,.00161,1069.65717,757.42429,1.60671E+04,1.02343E+04
1994-09-15,0.,.00340,1087.63522,757.42429,1.60671E+04,1.02343E+04
1994-09-16,0.,.01887,1135.29506,757.42429,1.60671E+04,1.02343E+04
1994-09-17,0.,.00581,1167.36548,757.42429,1.60671E+04,1.02343E+04
1994-09-18,0.,.02351,1242.98877,757.42429,1.60671E+04,1.02343E+04
1994-09-19,0.,.01048,1296.05141,757.64182,1.60671E+04,1.02343E+04
1994-09-20,0.,.00058,1305.96755,757.64182,1.60671E+04,1.02343E+04
1994-09-21,0.,.02564,1385.70095,758.61202,1.60671E+04,1.02343E+04
1994-09-22,0.,.01277,1468.62886,769.77907,1.60671E+04,1.02343E+04
1994-09-23,0.,.00840,1553.13141,784.43494,1.60671E+04,1.02343E+04
1994-09-24,0.,.00350,1621.60262,796.58173,1.60671E+04,1.02343E+04
1994-09-25,0.,.00453,1705.49134,812.86030,1.60671E+04,1.02343E+04
1994-09-26,0.,.00098,1765.67346,825.76466,1.60671E+04,1.02343E+04
1994-09-27,0.,.00108,1832.87943,841.10865,1.60671E+04,1.02343E+04
1994-09-28,0.,.00023,1917.84802,862.81582,1.60671E+04,1.02343E+04
1994-09-29,0.,0.,1951.79197,871.53599,1.60671E+04,1.02343E+04
1994-09-30,0.,0.,2001.56990,884.51054,1.60671E+04,1.02343E+04
1994-10-01,0.,.00056,2043.79187,894.77760,1.60671E+04,1.02343E+04
1994-10-02,0.,.00688,2105.29544,902.43105,1.60671E+04,1.02343E+04
1994-10-03,0.,.00074,2134.48797,902.43105,1.60671E+04,1.02343E+04
1994-10-04,0.,.01107,2213.09360,902.43105,1.60671E+04,1.02343E+04
1994-10-05,0.,.01218,2290.42344,902.49437,1.60671E+04,1.02343E+04
1994-10-06,0.,.00702,2337.45231,906.98064,1.60671E+04,1.02343E+04
1994-10-07,0.,.00678,2418.52380,919.10179,1.60671E+04,1.02343E+04
1994-10-08,0.,.00364,2498.86279,932.90576,1.60671E+04,1.02343E+04
1994-10-09,0.,.00321,2582.90525,949.52436,1.60671E+04,1.02343E+04
1994-10-10,0.,.00205,2661.10892,967.07260,1.60671E+04,1.02343E+04
1994-10-11,0.,.00105,2742.86198,987.81349,1.60671E+04,1.02343E+04
1994-10-12,0.,.00031,700.00000,700.00000,1.81100E+04,1.05222E+04
1994-10-13,0.,0.,700.00000,700.00000,1.81100E+04,1.05222E+04
1994-10-14,0.,0.,700.00000,735.96960,1.81100E+04,1.05222E+04
1994-10-15,0.,0.,737.75306,773.14583,1.81100E+04,1.05222E+04
1994-10-16,0.,0.,771.39861,806.37004,1.81100E+04,1.05222E+04
1994-10-17,0.,0.,809.06385,842.66364,1.81100E+04,1.05222E+04
1994-10-18,0.,0.,843.60394,875.97781,1.81100E+04,1.05222E+04
1994-10-19,0.,0.,879.22127,910.46878,1.81100E+04,1.05222E+04
1994-10-20,0.,0.,908.14127,938.59637,1.81100E+04,1.05222E+04
1994-10-21,0.,0.,935.91445,965.79233,1.81100E+04,1.05222E+04
1994-10-22,0.,.00410,945.06169,968.64290,1.81100E+04,1.05222E+04
1994-10-23,0.,.02686,977.68129,973.40397,1.81100E+04,1.05222E+04
1994-10-24,0.,.01559,1009.19114,982.59420,1.81100E+04,1.05222E+04
1994-10-25,0.,.00790,1026.11198,982.59420,1.81100E+04,1.05222E+04
1994-10-26,0.,1.00904E-10,1036.28696,982.59420,1.81100E+04,1.05222E+04
1994-10-27,0.,.01528,1055.25468,982.59420,1.81100E+04,1.05222E+04
1994-10-28,0.,.00584,1086.72662,983.75114,1.81100E+04,1.05222E+04
1994-10-29,0.,.00429,1096.12875,983.75114,1.81100E+04,1.05222E+04
1994-10-30,0.,1.00841E-10,1096.21983,983.75114,1.81100E+04,1.05222E+04
1994-10-31,0.,.01435,1103.18107,983.75114,1.81100E+04,1.05222E+04
1994-11-01,0.,.03421,1143.53865,984.97399,1.81100E+04,1.05222E+04
1994-11-02,0.,.00969,1183.80608,996.88881,1.81100E+04,1.05222E+04
1994-11-03,0.,.01519,1225.06310,1012.72145,1.81100E+04,1.05222E+04
1994-11-04,0.,.01672,1264.24770,1027.59531,1.81100E+04,1.05222E+04
1994-11-05,0.,.00591,1296.31135,1041.68625,1.81100E+04,1.05222E+04
1994-11-06,0.,.00354,1328.36376,1056.50582,1.81100E+04,1.05222E+04
1994-11-07,0.,0.,1337.71699,1060.64820,1.81100E+04,1.05222E+04
1994-11-08,0.,.00200,1358.75184,1070.00916,1.81100E+04,1.05222E+04
1994-11-09,0.,.00166,1380.49207,1079.66710,1.81100E+04,1.05222E+04
1994-11-10,0.,0.,1385.88168,1079.66710,1.81100E+04,1.05222E+04
1994-11-11,0.,0.,1389.59659,1079.66710,1.81100E+04,1.05222E+04
1994-11-12,0.,0.,1401.19772,1080.27772,1.81100E+04,1.05222E+04
1994-11-13,0.,.00459,1414.69699,1080.27772,1.81100E+04,1.05222E+04
1994-11-14,0.,.00012,1414.69699,1080.27772,1.81100E+04,1.05222E+04
1994-11-15,0.,.02604,1444.15716,1080.52036,1.81100E+04,1.05222E+04
1994-11-16,0.,.01026,1470.21808,1086.57721,1.81100E+04,1.05222E+04
1994-11-17,0.,.01098,1499.70342,1088.41706,1.81100E+04,1.05222E+04
1994-11-18,0.,.00322,1515.17506,1088.41706,1.81100E+04,1.05222E+04
1994-11-19,0.,0.,1515.17506,1088.41706,1.81100E+04,1.05222E+04
1994-11-20,0.,.00642,1517.27955,1088.41706,1.81100E+04,1.05222E+04
1994-11-21,0.,.00304,1532.98870,1090.61106,1.81100E+04,1.05222E+04
1994-11-22,0.,.00166,1557.06319,1096.64181,1.81100E+04,1.05222E+04
1994-11-23,0.,.00108,1564.80518,1098.13430,1.81100E+04,1.05222E+04
1994-11-24,0.,.00179,1574.49922,1100.17283,1.81100E+04,1.05222E+04
1994-11-25,0.,.00162,1603.47535,700.00000,1.81100E+04,1.09223E+04
1994-11-26,0.,0.,700.00000,700.00000,1.90134E+04,1.09223E+04
1994-11-27,0.,0.,700.00000,700.59829,1.90134E+04,1.09223E+04
1994-11-28,0.,.00343,710.07577,705.54677,1.90134E+04,1.09223E+04
1994-11-29,0.,.00272,719.01067,711.24347,1.90134E+04,1.09223E+04
1994-11-30,0.,.00204,721.29055,712.54671,1.90134E+04,1.09223E+04
1994-12-01,0.,.00183,736.79406,722.64313,1.90134E+04,1.09223E+04
1994-12-02,0.,.00078,749.84970,732.37240,1.90134E+04,1.09223E+04
1994-12-03,0.,.00434,762.42345,735.86246,1.90134E+04,1.09223E+04
1994-12-04,0.,.01053,764.34135,735.86246,1.90134E+04,1.09223E+04
1994-12-05,0.,.01551,774.24288,737.08358,1.90134E+04,1.09223E+04
1994-12-06,0.,.01406,788.28346,742.81444,1.90134E+04,1.09223E+04
1994-12-07,0.,.01074,792.29372,742.81444,1.90134E+04,1.09223E+04
1994-12-08,0.,5.08065E-05,792.29372,742.81444,1.90134E+04,1.09223E+04
1994-12-09,0.,0.,811.22779,742.81444,1.90134E+04,1.09223E+04
1994-12-10,0.,.00688,812.53562,742.81444,1.90134E+04,1.09223E+04
1994-12-11,0.,.01566,824.12856,745.16373,1.90134E+04,1.09223E+04
1994-12-12,0.,.01104,827.35661,745.37432,1.90134E+04,1.09223E+04
1994-12-13,0.,.00882,840.04865,745.37432,1.90134E+04,1.09223E+04
1994-12-14,0.,.00030,855.75233,747.69876,1.90134E+04,1.09223E+04
1994-12-15,0.,.00012,856.27493,747.69876,1.90134E+04,1.09223E+04
1994-12-16,0.,.00212,866.04875,750.81001,1.90134E+04,1.09223E+04
1994-12-17,0.,0.,867.43790,751.09361,1.90134E+04,1.09223E+04
1994-12-18,0.,.00333,871.22185,751.09361,1.90134E+04,1.09223E+04
1994-12-19,0.,.00124,874.24323,751.26758,1.90134E+04,1.09223E+04
1994-12-20,0.,7.04862E-05,874.24323,751.26758,1.90134E+04,1.09223E+04
1994-12-21,0.,0.,874.24323,751.26758,1.90134E+04,1.09223E+04
1994-12-22,0.,0.,874.24323,751.26758,1.90134E+04,1.09223E+04
1994-12-23,0.,0.,874.24323,751.26758,1.90134E+04,1.09223E+04
1994-12-24,0.,0.,874.24323,751.26758,1.90134E+04,1.09223E+04
1994-12-25,0.,0.,874.24323,751.26758,1.90134E+04,1.09223E+04
1994-12-26,0.,0.,874.24323,751.26758,1.90134E+04,1.09223E+04
1994-12-27,0.,0.,874.24323,751.26758,1.90134E+04,1.09223E+04
1994-12-28,0.,0.,874.24323,751.26758,1.90134E+04,1.09223E+04
1994-12-29,0.,0.,874.24323,751.26758,1.90134E+04,1.09223E+04
1994-12-30,0.,.01472,878.27225,751.26758,1.90134E+04,1.09223E+04
1994-12-31,0.,.00927,886.69560,751.26758,1.90134E+04,1.09223E+04
1995-01-01,0.,.00013,700.00000,700.00000,0.,0.
1995-01-02,0.,.00058,700.00000,700.00000,0.,0.
1995-01-03,0.,0.,700.00000,700.00000,0.,0.
1995-01-04,0.,0.,700.00000,700.00000,0.,0.
